,Step,Average reward
0,2003.0,0.0125
1,4012.0,0.0125
2,6019.0,0.0875
3,8047.0,0.11666666666666665
4,10050.0,0.025
5,12066.0,0.14166666666666666
6,14072.0,0.0625
7,16080.0,0.15833333333333333
8,18094.0,0.016666666666666666
9,20098.0,0.029166666666666664
10,22099.0,0.10833333333333332
11,24108.0,0.075
12,26136.0,0.0625
13,28145.0,0.05
14,30155.0,0.0
15,32165.0,0.08333333333333333
16,34169.0,0.075
17,36178.0,0.05
18,38183.0,0.07916666666666666
19,40185.0,0.0125
20,42186.0,0.0125
21,44198.0,0.025
22,46216.0,0.075
23,48228.0,0.125
24,50236.0,0.11666666666666667
25,52243.0,0.016666666666666666
26,54252.0,0.1
27,56254.0,0.14166666666666666
28,58257.0,0.025
29,60259.0,0.029166666666666664
30,62271.0,0.025
31,64277.0,0.075
32,66283.0,0.06666666666666667
33,68285.0,0.05416666666666666
34,70299.0,0.041666666666666664
35,72304.0,0.1
36,74309.0,0.07083333333333333
37,76315.0,0.0375
38,78352.0,0.025
39,80352.0,0.05
40,82356.0,0.0
41,84357.0,0.041666666666666664
42,86357.0,0.1
43,88363.0,0.0
44,90365.0,0.14166666666666666
45,92391.0,0.0125
46,94392.0,0.075
47,96395.0,0.09166666666666666
48,98396.0,0.08333333333333333
49,100397.0,0.10416666666666666
50,102397.0,0.1125
51,104403.0,0.0375
52,106404.0,0.025
53,108421.0,0.06666666666666667
54,110444.0,0.0625
55,112444.0,0.0625
56,114458.0,0.016666666666666666
57,116461.0,0.06666666666666667
58,118466.0,0.06666666666666667
59,120466.0,0.0125
60,122466.0,0.16666666666666666
61,124467.0,0.075
62,126484.0,0.07916666666666666
63,128487.0,0.15833333333333335
64,130494.0,0.14166666666666666
65,132498.0,0.175
66,134515.0,0.1
67,136519.0,0.025
68,138521.0,0.016666666666666666
69,140537.0,0.041666666666666664
70,142551.0,0.016666666666666666
71,144561.0,0.2
72,146582.0,0.1875
73,148603.0,0.15416666666666665
74,150603.0,0.1125
75,152611.0,0.025
76,154620.0,0.075
77,156622.0,0.075
78,158630.0,0.041666666666666664
79,160630.0,0.016666666666666666
80,162643.0,0.0
81,164650.0,0.1625
82,166651.0,0.0625
83,168657.0,0.041666666666666664
84,170658.0,0.025
85,172665.0,0.025
86,174670.0,0.016666666666666666
87,176686.0,0.14166666666666666
88,178714.0,0.05
89,180718.0,0.016666666666666666
90,182723.0,0.025
91,184743.0,0.0
92,186749.0,0.0
93,188749.0,0.025
94,190749.0,0.025
95,192752.0,0.1
96,194755.0,0.029166666666666664
97,196755.0,0.075
98,198781.0,0.15833333333333335
99,200788.0,0.1
100,202793.0,0.1125
101,204796.0,0.1
102,206799.0,0.125
103,208801.0,0.0625
104,210803.0,0.025
105,212804.0,0.11666666666666665
106,214806.0,0.1125
107,216820.0,0.06666666666666667
108,218828.0,0.0
109,220835.0,0.0625
110,222860.0,0.025
111,224869.0,0.0625
112,226875.0,0.075
113,228877.0,0.05
114,230884.0,0.025
115,232884.0,0.075
116,234884.0,0.075
117,236884.0,0.2041666666666667
118,238888.0,0.125
119,240888.0,0.05
120,242899.0,0.08333333333333333
121,244908.0,0.0125
122,246920.0,0.0125
123,248929.0,0.0125
124,250934.0,0.05
125,252940.0,0.06666666666666667
126,254952.0,0.075
127,256953.0,0.016666666666666666
128,258956.0,0.0
129,260959.0,0.05
130,262968.0,0.11666666666666667
131,264976.0,0.0
132,266977.0,0.06666666666666667
133,268980.0,0.05
134,270994.0,0.029166666666666664
135,272994.0,0.1125
136,274996.0,0.0125
137,276998.0,0.029166666666666664
138,279022.0,0.14583333333333331
139,281022.0,0.075
140,283026.0,0.025
141,285040.0,0.09583333333333333
142,287057.0,0.025
143,289062.0,0.025
144,291062.0,0.05
145,293064.0,0.16666666666666669
146,295065.0,0.0375
147,297074.0,0.08333333333333333
148,299077.0,0.029166666666666664
149,301077.0,0.05416666666666666
150,303084.0,0.09583333333333333
151,305093.0,0.12916666666666668
152,307101.0,0.15
153,309104.0,0.0
154,311122.0,0.05
155,313134.0,0.12916666666666665
156,315135.0,0.11666666666666665
157,317138.0,0.016666666666666666
158,319141.0,0.0125
159,321144.0,0.0625
160,323152.0,0.05
161,325152.0,0.0
162,327154.0,0.041666666666666664
163,329159.0,0.06666666666666667
164,331160.0,0.016666666666666666
165,333161.0,0.12916666666666665
166,335168.0,0.0375
167,337195.0,0.0625
168,339211.0,0.06666666666666667
169,341232.0,0.0
170,343237.0,0.16666666666666666
171,345241.0,0.0375
172,347248.0,0.0125
173,349250.0,0.0625
174,351270.0,0.016666666666666666
175,353275.0,0.0875
176,355276.0,0.06666666666666667
177,357283.0,0.04583333333333332
178,359283.0,0.05
179,361284.0,0.0875
180,363292.0,0.10833333333333332
181,365315.0,0.14166666666666666
182,367317.0,0.075
183,369320.0,0.041666666666666664
184,371328.0,0.1
185,373333.0,0.09166666666666666
186,375334.0,0.05
187,377335.0,0.016666666666666666
188,379337.0,0.025
189,381348.0,0.075
190,383349.0,0.0125
191,385355.0,0.1125
192,387356.0,0.125
193,389381.0,0.06666666666666667
194,391383.0,0.09166666666666666
195,393383.0,0.016666666666666666
196,395406.0,0.1
197,397418.0,0.05416666666666666
198,399433.0,0.11666666666666665
199,401433.0,0.0125
200,403450.0,0.025
201,405477.0,0.041666666666666664
202,407481.0,0.0875
203,409490.0,0.025
204,411509.0,0.14166666666666666
205,413511.0,0.12916666666666668
206,415511.0,0.0
207,417521.0,0.10416666666666666
208,419572.0,0.0
209,421590.0,0.05
210,423612.0,0.1125
211,425616.0,0.0
212,427626.0,0.10833333333333332
213,429629.0,0.016666666666666666
214,431641.0,0.11666666666666665
215,433661.0,0.15
216,435678.0,0.016666666666666666
217,437690.0,0.016666666666666666
218,439707.0,0.0875
219,441711.0,0.05
220,443720.0,0.05
221,445726.0,0.0875
222,447728.0,0.0875
223,449728.0,0.07916666666666666
224,451746.0,0.225
225,453746.0,0.075
226,455753.0,0.10416666666666666
227,457756.0,0.075
228,459765.0,0.0875
229,461787.0,0.029166666666666664
230,463825.0,0.15
231,465833.0,0.07916666666666666
232,467837.0,0.029166666666666664
233,469838.0,0.075
234,471839.0,0.1
235,473849.0,0.125
236,475858.0,0.0
237,477862.0,0.1875
238,479871.0,0.0
239,481875.0,0.08333333333333333
240,483876.0,0.06666666666666667
241,485885.0,0.05833333333333333
242,487899.0,0.05
243,489905.0,0.075
244,491908.0,0.1
245,493927.0,0.0875
246,495929.0,0.0375
247,497943.0,0.025
248,499963.0,0.16666666666666669
249,501963.0,0.09583333333333333
250,503965.0,0.06666666666666667
251,505969.0,0.0625
252,507980.0,0.05
253,509985.0,0.09166666666666666
254,511986.0,0.0375
255,514000.0,0.07916666666666666
256,516004.0,0.10416666666666666
257,518019.0,0.025
258,520046.0,0.06666666666666667
259,522055.0,0.12916666666666665
260,524065.0,0.016666666666666666
261,526068.0,0.025
262,528080.0,0.041666666666666664
263,530096.0,0.1125
264,532097.0,0.15
265,534117.0,0.11666666666666665
266,536141.0,0.16666666666666666
267,538153.0,0.025
268,540154.0,0.0125
269,542162.0,0.0625
270,544162.0,0.1375
271,546189.0,0.06666666666666667
272,548200.0,0.16666666666666669
